********************************
*Task test instances (70 tasks)*
********************************

Each line of the file contains the following data:

		ID|SE|RE|WR|LO|TI

Where

		ID = ID of the task.
		SE = SEnsors required by the task.
		RE = REwards of task sensors.
		WR = Working Rates of task sensors.
		LO = LOcation of the task.
		TI = Temporal Information about the task [Priority, Duration, Discovering date, Starting date, Finishing date].

|ID     |SE             |RE             |WR                |LO                      |TI                           |
|Task013|[1.0, 1.0, 1.0]|[3.0, 7.0, 2.0]|[0.85, 0.05, 0.90]|(012.00, 007.00, 000.00)|[07, 03, 00:05, 00:14, 00:26]|
|Task014|[1.0, 1.0, 1.0]|[5.0, 8.0, 4.0]|[0.45, 0.80, 0.20]|(009.00, 010.00, 000.00)|[03, 04, 00:05, 00:11, 00:22]|
|Task015|[1.0, 1.0, 1.0]|[3.0, 2.0, 5.0]|[0.95, 0.55, 0.45]|(006.00, 018.00, 000.00)|[00, 01, 00:05, 00:14, 00:24]|
|Task016|[1.0, 1.0, 1.0]|[3.0, 3.0, 1.0]|[0.70, 0.75, 0.25]|(002.00, 010.00, 000.00)|[04, 05, 00:06, 00:11, 00:25]|
|Task017|[1.0, 1.0, 1.0]|[6.0, 5.0, 3.0]|[0.40, 0.35, 0.80]|(016.00, 016.00, 000.00)|[05, 05, 00:07, 00:13, 00:27]|
|Task018|[1.0, 1.0, 1.0]|[8.0, 9.0, 3.0]|[0.50, 0.80, 0.50]|(009.00, 007.00, 000.00)|[02, 03, 00:08, 00:17, 00:29]|
|Task019|[1.0, 1.0, 1.0]|[1.0, 3.0, 4.0]|[0.45, 0.60, 0.05]|(007.00, 008.00, 000.00)|[06, 01, 00:08, 00:15, 00:23]|
|Task020|[1.0, 1.0, 1.0]|[9.0, 5.0, 5.0]|[0.50, 0.10, 0.55]|(008.00, 011.00, 000.00)|[03, 05, 00:08, 00:17, 00:29]|
|Task021|[1.0, 1.0, 1.0]|[5.0, 6.0, 4.0]|[0.30, 0.75, 0.25]|(010.00, 010.00, 000.00)|[08, 03, 00:10, 00:16, 00:24]|
|Task022|[1.0, 1.0, 1.0]|[4.0, 1.0, 9.0]|[0.85, 0.20, 1.00]|(014.00, 005.00, 000.00)|[05, 02, 00:12, 00:18, 00:27]|
|Task023|[1.0, 1.0, 1.0]|[9.0, 1.0, 3.0]|[0.10, 0.50, 0.75]|(004.00, 001.00, 000.00)|[02, 05, 00:13, 00:22, 00:33]|
|Task024|[1.0, 1.0, 1.0]|[7.0, 9.0, 8.0]|[1.00, 0.70, 0.35]|(005.00, 005.00, 000.00)|[06, 05, 00:13, 00:22, 00:34]|
|Task025|[1.0, 1.0, 1.0]|[4.0, 3.0, 9.0]|[0.35, 1.00, 0.25]|(016.00, 002.00, 000.00)|[01, 02, 00:13, 00:21, 00:32]|
|Task026|[1.0, 1.0, 1.0]|[8.0, 5.0, 5.0]|[0.70, 0.75, 0.20]|(012.00, 016.00, 000.00)|[08, 05, 00:13, 00:20, 00:30]|
|Task027|[1.0, 1.0, 1.0]|[6.0, 4.0, 9.0]|[0.60, 0.50, 1.00]|(013.00, 013.00, 000.00)|[02, 04, 00:14, 00:22, 00:31]|
|Task028|[1.0, 1.0, 1.0]|[8.0, 1.0, 6.0]|[0.50, 1.00, 0.05]|(004.00, 011.00, 000.00)|[05, 04, 00:14, 00:22, 00:35]|
|Task029|[1.0, 1.0, 1.0]|[1.0, 9.0, 4.0]|[0.30, 0.10, 0.85]|(004.00, 008.00, 000.00)|[08, 05, 00:14, 00:22, 00:32]|
|Task030|[1.0, 1.0, 1.0]|[8.0, 7.0, 8.0]|[0.05, 0.85, 0.30]|(000.00, 018.00, 000.00)|[02, 04, 00:15, 00:23, 00:34]|
|Task031|[1.0, 1.0, 1.0]|[7.0, 8.0, 9.0]|[0.90, 0.75, 0.60]|(004.00, 011.00, 000.00)|[02, 04, 00:15, 00:24, 00:33]|
|Task032|[1.0, 1.0, 1.0]|[8.0, 4.0, 2.0]|[1.00, 0.30, 0.40]|(019.00, 003.00, 000.00)|[03, 01, 00:16, 00:22, 00:29]|
|Task033|[1.0, 1.0, 1.0]|[2.0, 2.0, 6.0]|[0.15, 0.50, 0.40]|(018.00, 000.00, 000.00)|[01, 05, 00:16, 00:22, 00:32]|
|Task034|[1.0, 1.0, 1.0]|[3.0, 4.0, 8.0]|[0.05, 0.80, 0.05]|(002.00, 009.00, 000.00)|[09, 02, 00:16, 00:24, 00:32]|
|Task035|[1.0, 1.0, 1.0]|[2.0, 8.0, 7.0]|[0.65, 0.65, 0.15]|(017.00, 017.00, 000.00)|[08, 03, 00:16, 00:21, 00:31]|
|Task036|[1.0, 1.0, 1.0]|[5.0, 7.0, 8.0]|[0.35, 0.15, 0.55]|(009.00, 014.00, 000.00)|[04, 04, 00:16, 00:21, 00:32]|
|Task037|[1.0, 1.0, 1.0]|[2.0, 7.0, 1.0]|[0.65, 0.15, 0.90]|(014.00, 010.00, 000.00)|[02, 02, 00:17, 00:25, 00:32]|
|Task038|[1.0, 1.0, 1.0]|[4.0, 9.0, 5.0]|[0.90, 0.75, 0.50]|(008.00, 003.00, 000.00)|[03, 01, 00:18, 00:27, 00:35]|
|Task039|[1.0, 1.0, 1.0]|[6.0, 5.0, 3.0]|[0.25, 0.55, 0.55]|(015.00, 011.00, 000.00)|[04, 03, 00:19, 00:24, 00:33]|
|Task040|[1.0, 1.0, 1.0]|[5.0, 9.0, 3.0]|[0.05, 0.40, 0.25]|(013.00, 014.00, 000.00)|[08, 02, 00:19, 00:25, 00:35]|
|Task041|[1.0, 1.0, 1.0]|[9.0, 6.0, 9.0]|[0.70, 0.05, 0.50]|(006.00, 005.00, 000.00)|[07, 03, 00:20, 00:26, 00:38]|
|Task042|[1.0, 1.0, 1.0]|[4.0, 5.0, 6.0]|[0.75, 0.80, 0.35]|(001.00, 004.00, 000.00)|[09, 05, 00:20, 00:25, 00:36]|
|Task043|[1.0, 1.0, 1.0]|[8.0, 1.0, 1.0]|[0.75, 0.20, 0.60]|(000.00, 008.00, 000.00)|[08, 05, 00:21, 00:29, 00:41]|
|Task044|[1.0, 1.0, 1.0]|[2.0, 3.0, 6.0]|[0.25, 0.95, 0.20]|(012.00, 016.00, 000.00)|[05, 01, 00:21, 00:28, 00:38]|
|Task045|[1.0, 1.0, 1.0]|[7.0, 1.0, 3.0]|[0.50, 0.55, 0.95]|(005.00, 017.00, 000.00)|[01, 01, 00:22, 00:31, 00:37]|
|Task046|[1.0, 1.0, 1.0]|[5.0, 6.0, 5.0]|[0.85, 0.30, 0.80]|(018.00, 007.00, 000.00)|[00, 04, 00:22, 00:27, 00:39]|
|Task047|[1.0, 1.0, 1.0]|[6.0, 4.0, 5.0]|[0.75, 0.05, 0.40]|(016.00, 001.00, 000.00)|[06, 03, 00:22, 00:31, 00:41]|
|Task048|[1.0, 1.0, 1.0]|[1.0, 5.0, 4.0]|[0.30, 0.40, 0.40]|(002.00, 018.00, 000.00)|[00, 03, 00:24, 00:29, 00:41]|
|Task049|[1.0, 1.0, 1.0]|[8.0, 2.0, 5.0]|[0.15, 0.65, 0.20]|(001.00, 018.00, 000.00)|[02, 03, 00:24, 00:29, 00:37]|
|Task050|[1.0, 1.0, 1.0]|[2.0, 4.0, 5.0]|[0.70, 0.65, 1.00]|(000.00, 012.00, 000.00)|[09, 01, 00:24, 00:29, 00:38]|
|Task051|[1.0, 1.0, 1.0]|[1.0, 5.0, 9.0]|[0.70, 0.90, 0.85]|(014.00, 018.00, 000.00)|[01, 05, 00:24, 00:32, 00:44]|
|Task052|[1.0, 1.0, 1.0]|[4.0, 5.0, 4.0]|[0.25, 0.90, 0.10]|(014.00, 016.00, 000.00)|[04, 04, 00:25, 00:31, 00:40]|
|Task053|[1.0, 1.0, 1.0]|[3.0, 9.0, 9.0]|[0.95, 0.45, 0.25]|(016.00, 016.00, 000.00)|[07, 05, 00:25, 00:33, 00:47]|
|Task054|[1.0, 1.0, 1.0]|[1.0, 7.0, 5.0]|[0.50, 0.40, 0.65]|(000.00, 016.00, 000.00)|[08, 03, 00:25, 00:30, 00:41]|
|Task055|[1.0, 1.0, 1.0]|[9.0, 5.0, 6.0]|[0.55, 0.75, 1.00]|(019.00, 003.00, 000.00)|[05, 01, 00:25, 00:34, 00:40]|
|Task056|[1.0, 1.0, 1.0]|[3.0, 6.0, 6.0]|[0.90, 0.70, 0.85]|(012.00, 011.00, 000.00)|[01, 03, 00:25, 00:32, 00:40]|
|Task057|[1.0, 1.0, 1.0]|[7.0, 1.0, 2.0]|[0.70, 0.85, 0.05]|(006.00, 004.00, 000.00)|[06, 04, 00:26, 00:35, 00:48]|
|Task058|[1.0, 1.0, 1.0]|[3.0, 7.0, 2.0]|[0.95, 0.50, 0.15]|(016.00, 016.00, 000.00)|[09, 03, 00:26, 00:31, 00:43]|
|Task059|[1.0, 1.0, 1.0]|[9.0, 6.0, 1.0]|[0.95, 0.55, 0.70]|(008.00, 017.00, 000.00)|[03, 04, 00:26, 00:32, 00:42]|
|Task060|[1.0, 1.0, 1.0]|[2.0, 4.0, 2.0]|[0.70, 0.15, 0.35]|(001.00, 010.00, 000.00)|[07, 02, 00:27, 00:32, 00:42]|
|Task061|[1.0, 1.0, 1.0]|[9.0, 1.0, 6.0]|[0.70, 0.55, 0.95]|(014.00, 013.00, 000.00)|[08, 04, 00:27, 00:36, 00:47]|
|Task062|[1.0, 1.0, 1.0]|[2.0, 9.0, 4.0]|[0.25, 0.50, 0.50]|(019.00, 012.00, 000.00)|[07, 01, 00:28, 00:33, 00:42]|
|Task063|[1.0, 1.0, 1.0]|[9.0, 7.0, 3.0]|[0.70, 0.50, 0.45]|(002.00, 001.00, 000.00)|[08, 01, 00:28, 00:34, 00:42]|
|Task064|[1.0, 1.0, 1.0]|[2.0, 2.0, 8.0]|[0.30, 0.75, 0.90]|(009.00, 003.00, 000.00)|[03, 04, 00:28, 00:33, 00:45]|
|Task065|[1.0, 1.0, 1.0]|[2.0, 2.0, 7.0]|[0.05, 0.50, 0.70]|(018.00, 011.00, 000.00)|[04, 01, 00:29, 00:34, 00:42]|
|Task066|[1.0, 1.0, 1.0]|[5.0, 6.0, 7.0]|[0.95, 0.10, 0.35]|(003.00, 000.00, 000.00)|[05, 05, 00:31, 00:38, 00:52]|
|Task067|[1.0, 1.0, 1.0]|[8.0, 1.0, 5.0]|[0.05, 0.10, 0.70]|(016.00, 019.00, 000.00)|[05, 05, 00:31, 00:39, 00:51]|
|Task068|[1.0, 1.0, 1.0]|[3.0, 6.0, 5.0]|[0.10, 0.70, 0.45]|(008.00, 017.00, 000.00)|[08, 04, 00:32, 00:39, 00:49]|
|Task069|[1.0, 1.0, 1.0]|[9.0, 7.0, 4.0]|[0.60, 0.85, 0.95]|(013.00, 001.00, 000.00)|[02, 02, 00:33, 00:38, 00:45]|
|Task070|[1.0, 1.0, 1.0]|[6.0, 3.0, 6.0]|[0.35, 0.95, 0.20]|(001.00, 015.00, 000.00)|[06, 04, 00:33, 00:41, 00:51]|
SD = 0.0
